"id","createdAt","processingDuration","status","chunk_statuses"
"120065","2023-07-31 02:15:17.511924","98.268792","LABELLING_FINISHED","{""0"": {""dt"": ""2023-07-31T02:16:06.088992"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""1"": {""dt"": ""2023-07-31T02:15:31.796513"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""2"": {""dt"": ""2023-07-31T02:16:55.513813"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""3"": {""dt"": ""2023-07-31T02:15:29.840723"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""4"": {""dt"": ""2023-07-31T02:15:36.260475"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""5"": {""dt"": ""2023-07-31T02:15:35.306013"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""6"": {""dt"": ""2023-07-31T02:15:36.792091"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""7"": {""dt"": ""2023-07-31T02:15:34.356053"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""8"": {""dt"": ""2023-07-31T02:15:54.758568"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""9"": {""dt"": ""2023-07-31T02:16:15.250119"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""10"": {""dt"": ""2023-07-31T02:15:31.565059"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""11"": {""dt"": ""2023-07-31T02:15:34.847517"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""12"": {""dt"": ""2023-07-31T02:15:31.549704"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}}"
"120066","2023-07-31 02:15:27.506781","83.785348","LABELLING_FINISHED","{""0"": {""dt"": ""2023-07-31T02:15:43.967438"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""1"": {""dt"": ""2023-07-31T02:15:45.608459"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""2"": {""dt"": ""2023-07-31T02:15:44.186225"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""3"": {""dt"": ""2023-07-31T02:15:40.001432"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""4"": {""dt"": ""2023-07-31T02:15:44.095374"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""5"": {""dt"": ""2023-07-31T02:15:47.712729"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""6"": {""dt"": ""2023-07-31T02:15:48.599210"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""7"": {""dt"": ""2023-07-31T02:15:42.432277"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""8"": {""dt"": ""2023-07-31T02:16:44.073562"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""9"": {""dt"": ""2023-07-31T02:16:35.345712"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""10"": {""dt"": ""2023-07-31T02:15:38.983352"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""11"": {""dt"": ""2023-07-31T02:15:44.995766"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""12"": {""dt"": ""2023-07-31T02:16:50.989743"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}}"
"120067","2023-07-31 02:15:37.50728","85.950256","LABELLING_FINISHED","{""0"": {""dt"": ""2023-07-31T02:15:52.184195"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""1"": {""dt"": ""2023-07-31T02:15:54.316936"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""2"": {""dt"": ""2023-07-31T02:16:58.033665"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""3"": {""dt"": ""2023-07-31T02:16:26.450553"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""4"": {""dt"": ""2023-07-31T02:16:52.340037"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""5"": {""dt"": ""2023-07-31T02:16:59.109052"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""6"": {""dt"": ""2023-07-31T02:15:57.283683"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""7"": {""dt"": ""2023-07-31T02:17:02.558859"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""8"": {""dt"": ""2023-07-31T02:15:51.918207"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""9"": {""dt"": ""2023-07-31T02:15:53.237538"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""10"": {""dt"": ""2023-07-31T02:15:54.521511"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""11"": {""dt"": ""2023-07-31T02:15:54.481954"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""12"": {""dt"": ""2023-07-31T02:15:48.774427"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}}"
"120068","2023-07-31 02:15:47.507258","76.298546","LABELLING_FINISHED","{""0"": {""dt"": ""2023-07-31T02:16:57.373961"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""1"": {""dt"": ""2023-07-31T02:17:02.220123"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""2"": {""dt"": ""2023-07-31T02:17:02.028014"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""3"": {""dt"": ""2023-07-31T02:16:56.682287"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""4"": {""dt"": ""2023-07-31T02:15:59.224945"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""5"": {""dt"": ""2023-07-31T02:16:07.520069"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""6"": {""dt"": ""2023-07-31T02:16:18.674290"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""7"": {""dt"": ""2023-07-31T02:16:17.082214"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""8"": {""dt"": ""2023-07-31T02:15:59.604967"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""9"": {""dt"": ""2023-07-31T02:16:55.404644"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""10"": {""dt"": ""2023-07-31T02:16:02.511827"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""11"": {""dt"": ""2023-07-31T02:16:02.042870"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""12"": {""dt"": ""2023-07-31T02:16:02.283240"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}}"
"120069","2023-07-31 02:15:57.515711","66.079702","LABELLING_FINISHED","{""0"": {""dt"": ""2023-07-31T02:16:58.213719"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""1"": {""dt"": ""2023-07-31T02:17:02.154692"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""2"": {""dt"": ""2023-07-31T02:16:18.737078"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""3"": {""dt"": ""2023-07-31T02:16:59.284252"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""4"": {""dt"": ""2023-07-31T02:16:18.508488"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""5"": {""dt"": ""2023-07-31T02:16:19.111819"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""6"": {""dt"": ""2023-07-31T02:16:19.183996"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""7"": {""dt"": ""2023-07-31T02:16:18.751715"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""8"": {""dt"": ""2023-07-31T02:16:14.997078"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""9"": {""dt"": ""2023-07-31T02:16:39.909873"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""10"": {""dt"": ""2023-07-31T02:16:18.808283"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""11"": {""dt"": ""2023-07-31T02:16:18.431097"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""12"": {""dt"": ""2023-07-31T02:17:02.316900"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}}"
"120070","2023-07-31 02:16:07.515113","22.744692","LABELLING_FINISHED","{""0"": {""dt"": ""2023-07-31T02:16:29.642616"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""1"": {""dt"": ""2023-07-31T02:16:25.498087"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""2"": {""dt"": ""2023-07-31T02:16:20.421844"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""3"": {""dt"": ""2023-07-31T02:16:23.040161"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""4"": {""dt"": ""2023-07-31T02:16:21.674375"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""5"": {""dt"": ""2023-07-31T02:16:30.037690"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""6"": {""dt"": ""2023-07-31T02:16:24.323368"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""7"": {""dt"": ""2023-07-31T02:16:28.624593"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""8"": {""dt"": ""2023-07-31T02:16:20.061663"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""9"": {""dt"": ""2023-07-31T02:16:19.467929"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""10"": {""dt"": ""2023-07-31T02:16:29.430309"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""11"": {""dt"": ""2023-07-31T02:16:23.107357"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""12"": {""dt"": ""2023-07-31T02:16:19.490821"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}}"
"120071","2023-07-31 02:16:17.505591","18.639666","LABELLING_FINISHED","{""0"": {""dt"": ""2023-07-31T02:16:33.054253"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""1"": {""dt"": ""2023-07-31T02:16:35.780091"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""2"": {""dt"": ""2023-07-31T02:16:30.626020"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""3"": {""dt"": ""2023-07-31T02:16:29.639929"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""4"": {""dt"": ""2023-07-31T02:16:29.649914"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""5"": {""dt"": ""2023-07-31T02:16:31.637812"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""6"": {""dt"": ""2023-07-31T02:16:35.372696"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""7"": {""dt"": ""2023-07-31T02:16:35.084013"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""8"": {""dt"": ""2023-07-31T02:16:31.386892"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""9"": {""dt"": ""2023-07-31T02:16:32.679737"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""10"": {""dt"": ""2023-07-31T02:16:35.564704"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""11"": {""dt"": ""2023-07-31T02:16:32.725929"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""12"": {""dt"": ""2023-07-31T02:16:28.359981"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}}"
"120072","2023-07-31 02:16:27.502237","29.247432","LABELLING_FINISHED","{""0"": {""dt"": ""2023-07-31T02:16:42.856862"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""1"": {""dt"": ""2023-07-31T02:16:46.359521"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""2"": {""dt"": ""2023-07-31T02:16:43.754675"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""3"": {""dt"": ""2023-07-31T02:16:37.075629"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""4"": {""dt"": ""2023-07-31T02:16:46.483687"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""5"": {""dt"": ""2023-07-31T02:16:42.496289"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""6"": {""dt"": ""2023-07-31T02:16:43.913523"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""7"": {""dt"": ""2023-07-31T02:16:56.551774"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""8"": {""dt"": ""2023-07-31T02:16:42.240040"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""9"": {""dt"": ""2023-07-31T02:16:46.311908"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""10"": {""dt"": ""2023-07-31T02:16:53.079412"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""11"": {""dt"": ""2023-07-31T02:16:40.616771"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""12"": {""dt"": ""2023-07-31T02:16:41.327258"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}}"
"120073","2023-07-31 02:16:37.513629","26.292531","LABELLING_FINISHED","{""0"": {""dt"": ""2023-07-31T02:17:02.510544"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""1"": {""dt"": ""2023-07-31T02:16:56.647316"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""2"": {""dt"": ""2023-07-31T02:16:50.197961"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""3"": {""dt"": ""2023-07-31T02:16:49.371560"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""4"": {""dt"": ""2023-07-31T02:16:52.430999"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""5"": {""dt"": ""2023-07-31T02:16:53.612182"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""6"": {""dt"": ""2023-07-31T02:16:58.319573"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""7"": {""dt"": ""2023-07-31T02:16:56.046904"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""8"": {""dt"": ""2023-07-31T02:16:55.555172"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""9"": {""dt"": ""2023-07-31T02:16:55.949825"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""10"": {""dt"": ""2023-07-31T02:17:02.406979"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""11"": {""dt"": ""2023-07-31T02:16:53.809851"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""12"": {""dt"": ""2023-07-31T02:17:00.202903"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}}"
"120074","2023-07-31 02:16:47.510434","54.73483","LABELLING_FINISHED","{""0"": {""dt"": ""2023-07-31T02:17:36.140093"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""1"": {""dt"": ""2023-07-31T02:17:41.897206"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""2"": {""dt"": ""2023-07-31T02:17:04.325086"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""3"": {""dt"": ""2023-07-31T02:17:02.964871"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""4"": {""dt"": ""2023-07-31T02:17:04.879568"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""5"": {""dt"": ""2023-07-31T02:17:02.860490"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""6"": {""dt"": ""2023-07-31T02:17:08.333071"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""7"": {""dt"": ""2023-07-31T02:17:07.244046"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""8"": {""dt"": ""2023-07-31T02:17:08.985993"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""9"": {""dt"": ""2023-07-31T02:17:14.976968"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""10"": {""dt"": ""2023-07-31T02:17:06.890950"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""11"": {""dt"": ""2023-07-31T02:17:07.475473"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""12"": {""dt"": ""2023-07-31T02:17:07.259186"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}}"
"120075","2023-07-31 02:16:57.522536","44.702706","LABELLING_FINISHED","{""0"": {""dt"": ""2023-07-31T02:17:24.435233"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""1"": {""dt"": ""2023-07-31T02:17:41.291008"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""2"": {""dt"": ""2023-07-31T02:17:15.089278"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""3"": {""dt"": ""2023-07-31T02:17:31.908430"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""4"": {""dt"": ""2023-07-31T02:17:27.781580"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""5"": {""dt"": ""2023-07-31T02:17:14.997842"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""6"": {""dt"": ""2023-07-31T02:17:41.896378"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""7"": {""dt"": ""2023-07-31T02:17:12.670471"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""8"": {""dt"": ""2023-07-31T02:17:32.326455"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""9"": {""dt"": ""2023-07-31T02:17:12.504116"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""10"": {""dt"": ""2023-07-31T02:17:33.323672"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""11"": {""dt"": ""2023-07-31T02:17:15.091156"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""12"": {""dt"": ""2023-07-31T02:17:14.825063"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}}"
"120076","2023-07-31 02:17:07.506837","18.965419","LABELLING_FINISHED","{""0"": {""dt"": ""2023-07-31T02:17:18.986361"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""1"": {""dt"": ""2023-07-31T02:17:26.172852"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""2"": {""dt"": ""2023-07-31T02:17:20.981879"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""3"": {""dt"": ""2023-07-31T02:17:19.114360"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""4"": {""dt"": ""2023-07-31T02:17:18.975519"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""5"": {""dt"": ""2023-07-31T02:17:22.490374"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""6"": {""dt"": ""2023-07-31T02:17:25.406327"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""7"": {""dt"": ""2023-07-31T02:17:22.335736"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""8"": {""dt"": ""2023-07-31T02:17:20.680064"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""9"": {""dt"": ""2023-07-31T02:17:19.981980"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""10"": {""dt"": ""2023-07-31T02:17:23.363912"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""11"": {""dt"": ""2023-07-31T02:17:23.607306"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""12"": {""dt"": ""2023-07-31T02:17:19.646339"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}}"
"120077","2023-07-31 02:17:17.504573","29.721793","LABELLING_FINISHED","{""0"": {""dt"": ""2023-07-31T02:17:33.421726"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""1"": {""dt"": ""2023-07-31T02:17:33.954991"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""2"": {""dt"": ""2023-07-31T02:17:34.339815"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""3"": {""dt"": ""2023-07-31T02:17:38.388459"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""4"": {""dt"": ""2023-07-31T02:17:31.629344"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""5"": {""dt"": ""2023-07-31T02:17:42.668992"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""6"": {""dt"": ""2023-07-31T02:17:37.191818"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""7"": {""dt"": ""2023-07-31T02:17:46.955718"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""8"": {""dt"": ""2023-07-31T02:17:38.443556"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""9"": {""dt"": ""2023-07-31T02:17:33.086277"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""10"": {""dt"": ""2023-07-31T02:17:29.545162"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""11"": {""dt"": ""2023-07-31T02:17:31.678771"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""12"": {""dt"": ""2023-07-31T02:17:27.595539"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}}"
"120078","2023-07-31 02:17:27.513035","31.746378","LABELLING_FINISHED","{""0"": {""dt"": ""2023-07-31T02:17:43.709244"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""1"": {""dt"": ""2023-07-31T02:17:47.334639"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""2"": {""dt"": ""2023-07-31T02:17:57.177361"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""3"": {""dt"": ""2023-07-31T02:17:48.700877"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""4"": {""dt"": ""2023-07-31T02:17:45.090536"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""5"": {""dt"": ""2023-07-31T02:17:41.968668"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""6"": {""dt"": ""2023-07-31T02:17:59.093133"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""7"": {""dt"": ""2023-07-31T02:17:56.554445"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""8"": {""dt"": ""2023-07-31T02:17:41.802568"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""9"": {""dt"": ""2023-07-31T02:17:39.215996"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""10"": {""dt"": ""2023-07-31T02:17:43.478911"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""11"": {""dt"": ""2023-07-31T02:17:43.930966"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""12"": {""dt"": ""2023-07-31T02:17:37.682124"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}}"
"120079","2023-07-31 02:17:37.501073","29.998652","LABELLING_FINISHED","{""0"": {""dt"": ""2023-07-31T02:18:05.154610"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""1"": {""dt"": ""2023-07-31T02:18:07.194647"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""2"": {""dt"": ""2023-07-31T02:18:05.904893"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""3"": {""dt"": ""2023-07-31T02:17:47.392401"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""4"": {""dt"": ""2023-07-31T02:18:01.069534"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""5"": {""dt"": ""2023-07-31T02:17:56.867860"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""6"": {""dt"": ""2023-07-31T02:17:59.599336"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""7"": {""dt"": ""2023-07-31T02:17:58.837483"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""8"": {""dt"": ""2023-07-31T02:17:51.484526"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""9"": {""dt"": ""2023-07-31T02:18:04.081084"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""10"": {""dt"": ""2023-07-31T02:17:56.651521"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""11"": {""dt"": ""2023-07-31T02:18:03.111281"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}, ""12"": {""dt"": ""2023-07-31T02:17:48.573582"", ""status"": ""LABELLING_FINISHED"", ""weight"": 32}}"
